,osm_id,build_name
4861,198548174,HSBC Centre Tower 2
4862,198548448,Bank of China Centre
4863,198548513,Block 1
4864,198548514,Block 2
4865,198548515,Block 3
4866,198548516,Block 5
4867,198558927,Harbourside HQ
4868,198561879,Block 1
4869,198561880,Block 10
4870,198561881,Block 11
4871,198561882,Block 12
4872,198561883,Block 2
4873,198561884,Block 3
4874,198561885,Block 4
4875,198561886,Block 6
4876,198561887,Block 7
4877,198561888,Block 8
4878,198561889,Block 9
4879,198563744,Block 1
4880,198563745,Block 2
4881,198563746,Block 3
4882,198563747,Block 5
4883,198563748,Block 6
4884,198563749,Club House
4885,198563988,Block 7
4886,198564600,Block 10
4887,198564601,Block 8
4888,198564602,Block 9
4889,198586266,Island Beverley
4890,198589969,Regal Hong Kong Hotel
4891,198589974,Block A
4892,198589980,Block A
4893,198589982,Block C
4894,198589984,Block B
4895,198703453,ower 535
4896,198703663,Tower 1
4897,198703665,Tower 2
4898,198705890,Block 6
4899,198705895,Block 5
4900,198926349,Main Block (Accident & E
4901,198926351,Administration Building
4902,198926352,Staff Quarters
4903,198932318,Hong
4904,198993628,West Kowloon Law Courts Bu
4905,198993873,Wing Chun House
4906,198993874,Wing Kit House
4907,198994686,Hoi To Court
4908,198994687,Hoi Deen Court
4909,198994689,President Theatre
4910,198994695,Sino Plaza
4911,199004441,Kwun Tong
4912,199045540,Leighton Centre
4913,199045544,Tower Two
4914,199045545,Tower One
4915,199150602,Unison Industrial Centre
4916,199150605,Tao Miao Institute
4917,199150904,Fo Tan Cooked Food Mark
4918,199206386,Kin Ho Industrial Building
4919,199206389,Pak Sik Warehouse No.2
4920,199206390,Watson House
4921,199206391,Wah Lai Industrial Centre
4922,199206392,Leapont Industrial Building
4923,199206393,Power Industrial Building
4924,199206394,Valiant Industrial Centre
4925,199206396,On Shing Industrial Building
4926,199206397,CCT Telecom Building
4927,199206399,Century Centre
4928,199206400,Wah Wai Industrial Building
4929,199206402,Caf茅 de Coral Centre
4930,199206403,On Wah Industrial Building
4931,199206404,Sha Tin Industrial Building
4932,199206406,Leader Industrial Centre
4933,199206407,Sha Tin Cold Storage No.2
4934,199206409,Fonda Industrial Building
4935,199206411,Hopeful Industrial Centre
4936,199207000,Worldwide Industrial Centre
4937,199207001,Wah Lok Industrial Centre
4938,199207004,Universal Industrial Centre
4939,199207005,Wah Sang Industrial Building
4940,199207007,Sun Hung Kai Logis
4941,199207817,Wah Luen Industrial Centre
4942,199207818,Fu Cheung Centre
4943,199207820,Yue Cheong Centre
4944,199207821,Yan Hing Centre
4945,199303129,New Kwai Fong Gardens
4946,199304435,Kwai Fong Terrace
4947,199304440,Block 3
4948,199304447,Kwai Fong Multi-storey Car
4949,199304448,Block 1
4950,199304450,Block 2
4951,199306851,T.Y. Wong Building
4952,199306856,PLK Vicwood Chong Ke
4953,199306857,Vicwood K.T. Chong Building
4954,199306861,Po Leung Kuk Headquarters
4955,199306865,Kwok Law Kwai Chu
4956,199522670,Fung King House
4957,199522671,Lai King Estate Market
4958,199522672,HKEAA Lai King Asses
4959,199522675,Wo King House
4960,199522676,Ming King House
4961,199522678,Yat King House
4962,199523747,Yin Kwong House
4963,199523754,Yin Lai Court Shopping Centre
4964,199523764,Yin Tak House
4965,199623319,Ha Kwai Chung Polyclinic
4966,199623322,On King House
4967,199623324,Yeung King House
4968,199623325,Lok King House
4969,199625322,OUHK-CITA L
4970,199625323,Lai King Community Hall
4971,199625328,Lai King Estate Flatted Fa
4972,199628237,Lai Hung House
4973,199628240,Lai Ha House
4974,199628242,Lai Wan House
4975,199628244,Lai King Sports Centre
4976,199628246,Lai Wah House
4977,199632663,South Kwai
4978,199632665,Kai Him Lau
4979,199632669,Kai Hang Lau
4980,199632670,Cho Yiu Centre
4981,199632672,Chung Ling Sheh
4982,199632675,Kai Min Lau
4983,199635647,Kai Chun Lau
4984,199635653,Kai Lim Lau
4985,199635655,Kai Kwong Lau
4986,199756560,Wing Yiu House
4987,199756569,Lai Yiu Estate Market
4988,199756574,Wah Yiu House
4989,199797851,Ping Shan Tin
4990,199807446,ICAC Headquarters Build
4991,199989610,Tai Hang Village Office
4992,199989611,Tsung Tsin
4993,200004047,Causeway Bay Zone Subst
4994,200006077,Victoria Centre Block 1
4995,200006078,Victoria Centre Block 2
4996,200006079,Victoria Centre Block 3
4997,200006083,Victoria Centre
4998,200014105,Hoi Tao Building
4999,200014106,Kam Tao Building
5000,200014107,Ngan Tao Building
5001,200103357,Oi Chiu House
5002,200103362,Oi Tao House
5003,200103375,Tin Shui Sports Centre
5004,200103378,Tin Shui Wai Community Cen
5005,200238336,Euro Trade Centre
5006,200238338,LHT Tower
5007,200238459,LHT Tower
5008,200238637,ne Hennessy
5009,200238638,Lockhart Telephone Exchange
5010,200238639,Duke of Windsor S
5011,200238642,Methodist House
5012,200283000,Sunlight Tower
5013,200293820,Hsu Ta Tung Memorial Building
5014,200293822,Ellen Li Jubilee Building
5015,200293823,Mrs Yu Lee Mo Fan Memorial
5016,200298395,Shing Chi House
5017,200298398,Shing Chuen House
5018,200298402,Shing Chun House
5019,200298406,Shing Hang House
5020,200298410,Shing Him House
5021,200298413,Shing Kan House
5022,200298415,Shing Kwan House
5023,200298416,Shing Lai House
5024,200298418,Shing Ting House
5025,200298421,Shing Yu House
5026,200298425,Shing Yuet House
5027,200298428,Shing Yuk House
5028,200301926,Shing Wui House
5029,200306853,Shing Chiu House
5030,200306854,Shing Choi House
5031,200306855,Shing Yi House
5032,200306856,Shing Yin House
5033,200321932,Tin Shui Wai Ambulance Depot
5034,200337728,Yiu Foo House
5035,200337729,Yiu Hing House
5036,200337730,Yiu Man House
5037,200337731,Yiu Yat House
5038,200405570,South Wing
5039,200405571,The Stewart Building
5040,200405574,East Wing
5041,200405576,North Wing
5042,200405935,Wong Ming Him Hall
5043,200720169,The Waterfront Tower VI
5044,200720170,Tower 3
5045,200720171,The Waterfront Tower I
5046,200720172,The Waterfront Tower VII
5047,200720173,The Waterfront Tower V
5048,200720174,The Waterfront Tower II
5049,200720175,The Watefront Tower III
5050,200720176,Tower 6
5051,200720177,Tower 5
5052,200720178,Tower 2
5053,200726103,Tower 1
5054,200726114,I The Cullinan I
5055,200730317,Fire Servic
5056,200730323,Civil Aid Service He
5057,201043885,Block 1
5058,201043886,Block 1
5059,201043887,Block 2
5060,201043888,Block 2
5061,201043889,Block 3
5062,201043890,Block 3
5063,201043891,Block 5
5064,201043892,Block 5
5065,201043893,Block 6
5066,201043894,Block 6
5067,201043895,Block 7
5068,201043896,Block 7
5069,201043897,Block 8
5070,201043898,Block 8
5071,201043957,Yiu Chak House
5072,201043958,Yiu Cheong House
5073,201043959,Yiu Fung House
5074,201043960,Yiu Lung House
5075,201043962,Yiu Shing House
5076,201043963,Yiu Tai House
5077,201043964,Yiu Wah House
5078,201122045,Shan Mei Street Public Toilet
5079,201152957,Tin Lai Court
5080,201152958,Tin Shui Wai Telephone Exc
5081,201152959,Tin Tsz Estate Multi-st
5082,201152960,Tin Tsz Shopping Centre
5083,201152961,Tin Yau Court Multi-sto
5084,201152962,Tsz Fai House
5085,201152963,Tsz Ping House
5086,201152964,Tsz Sum House
5087,201152965,Tsz Sum House
5088,201152966,Tsz Yan House
5089,201152967,Tsz Yan House
5090,201152968,Yau Hong House
5091,201152969,Yau Ning House
5092,201152970,Yau Tai House
5093,201405840,Wanchai Market
5094,201413475,Hotel Indigo Hong Kong Isl
5095,201907977,Lee Shau Kee Architectu
5096,201907981,Yasumoto International Aca
5097,201907994,Wu Ho Man Yuen Building
5098,201947526,FCD Shing Mun Country Park Management Centre
5099,201947529,FCD Shing Mun Country Park Management Centre
5100,201947531,FCD Shing Mun Country Park Management Centre
5101,202156008,Cadogan
5102,202169000,Block 3
5103,202175127,Block 2
5104,202620381,Ngau Chi Wan High
5105,202625304,Club House
5106,202625306,Tower 1
5107,202625307,Tower 2
5108,202625308,Tower 3
5109,202625309,Tower 5
5110,202958567,ater Supplies Department Kei Ling Ha Lowland Pu
5111,203096349,Chevalier Garden Arcade
5112,203096354,ai Shui Hang Lowland Pumping Station
5113,203136653,Chen Hsin Mansion
5114,203136691,On On Building
5115,203136695,Tak Wah Street Substation
5116,203586569,Block 1
5117,203586576,Block 2
5118,203586578,Block 3
5119,203586579,Block 4
5120,203586601,Peace House
5121,203586606,Waterside Plaza
5122,203586607,Waterside Plaza
5123,203891955,Shek Lei Shopping Centre &
5124,203891960,Shek Hing House
5125,203891963,Shek Lei Shopping Centre
5126,203893174,Shek Sau House
5127,203893175,Shek Chun House
5128,203893178,Shek Ning House
5129,203893182,Shek Lei (I) Car Park
5130,203961018,Ho Fung House
5131,203961022,Yuet Fung House
5132,204502662,Shek Wai House
5133,204502663,Shek Yi House
5134,204502664,Shek Tai House
5135,204502665,Shek Kai House
5136,204502666,Shek On House
5137,204502667,Shek Wah House
5138,204503657,Block 11
5139,204503658,Block 10
5140,204503661,Shek Foon House
5141,204534882,Pak She Street Public Toilet
5142,204534886,Cheung Chau Fresh Water Se
5143,204545720,Ma Liu Shui off T
5144,204662132,Sau Tai House
5145,204662133,Kwan Tai House
5146,204662135,Ning Tai House
5147,204662136,Mei Tai House
5148,204662137,Ying Tai House
5149,204662138,Kin Tai House
5150,204662139,Yan Tai House
5151,204662140,Yin Tai House
5152,204662144,Oi Tai House
5153,204664320,Yat Tai House
5154,204664324,Fu Tai Shopping Centre
5155,204664329,Chung Tai House
5156,204665749,Wong Hoo Chuen Hall
5157,204665750,Wu Jieh Yee Hall
5158,204665752,Simon and Eleanor Kwok Buildi
5159,204665753,South Hillcrest
5160,204798665,Trappist Haven Monestry
5161,204881542,Tsing Sha Control Ar
5162,204966481,Tai Po Wing Kw
5163,204966499,Tai Po Baptist Church E
5164,204966551,King Fung Building
5165,205358842,Heng Fa Chuen
5166,205358845,NWFB Chong Fu Road Depot
5167,205358846,Paradise Mall (East)
5168,205358847,Paradise Mall (Central
5169,205358848,Paradise Mall (West)
5170,205358850,Paradise Mall
5171,205489807,ha Tau Fresh Water Pump House
5172,205490782,Block 1
5173,205490783,Block 2
5174,205638235,Former Lau Fau Shan Police St
5175,205659785,Tsing Yi Municipal Services B
5176,205666081,St. Thomas The Apost
5177,205666089,Tsing Yi Town Clinic
5178,205670831,Cheung Fai Road Public Toilet
5179,205670832,Tsing Yi Fireboat Fire
5180,205677781,Tsing Yi Estate Commercial Compl
5181,205679594,Yee Kui House
5182,205679598,Tsing Yi Estate Phase
5183,205679601,Yee Yip House
5184,205685826,Tsing Yi Estate Phase
5185,205685835,Fung Shue Wo Sports Centre
5186,205687125,Yee Yat House
5187,205687130,Yee Wai House
5188,205688292,Tsing Yi Estate Community
5189,205691383,Broadview Garden Shopping Cen
5190,205694153,Lung To Court
5191,205694154,Hung Wen Court
5192,205694155,Fung Yi Court
5193,205694156,Yin On Court
5194,205694157,United Building
5195,205695072,Lux Theatre Building
5196,205701348,Park Lane Shopper's Boulevard
5197,205701353,Park Lane Shopper's Boulevard
5198,205701383,Park Lane Shopper's Boulevard
5199,205711887,Ching Nga Court
5200,205713275,Tower 2
5201,205713277,Tower 1
5202,205714661,On Tao House
5203,205714665,On Kong House
5204,205714666,On Wu House
5205,205714907,On Yeung House
5206,205714913,On Hoi House
5207,205715152,On Mei House
5208,205715154,On Ching House
5209,205715156,On Yun House
5210,205715157,On Pak House
5211,205715159,On Chiu House
5212,205717579,Tsing Yi Industrial
5213,205717580,Vigor Industrial Building
5214,205717581,Fong's Building
5215,205717582,Tsing Yi Industrial
5216,205717583,Cheung Tat Road Cooked Foo
5217,205718438,Tai Sang Container and
5218,205718439,Golden Resources Centre
5219,205718440,Epoch Industrial Building
5220,205719285,Kwun Tong Ferry Concour
5221,205732254,Hong Kong Velodrome
5222,205740146,opCorn
5223,205746124,PCCW Tsing Yi Telephone
5224,205752632,Hongkong Elect
5225,205752634,Marina Square East Centre
5226,205752636,Mei Fai Court
5227,205752639,HK Electric Co. L
5228,205752645,Marina Square West Centre
5229,205754730,Yee Tsui Court
5230,205754731,Yee Fai Court
5231,205754732,Mei Hong Court
5232,205754733,Yee Wan Court
5233,205754734,Yee Lok Court
5234,205754735,Mei Cheung Court
5235,205754736,Yee Moon Court
5236,205754737,Mei Hay Court
5237,205754738,Yee Fung Court
5238,205756355,Former A
5239,205759236,Hutchison Telecom Tower
5240,205773167,Tsing Yi South Fire Station
5241,205773173,China Merchant
5242,205975863,Tsing Yi Rural Committee
5243,205980891,Ching Shing Court
5244,205988020,Hong Kwai House
5245,205988024,Hong Ping House
5246,205988027,Hong Wo House
5247,205988030,Hong Tai House
5248,205988032,Cheung Hong Estate Commercia
5249,205992644,Cheung Fat Estate Communit
5250,205992647,Leung Fat House
5251,205992656,Chun Fat House
5252,205992659,Yin Fat House
5253,205992664,King Fat House
5254,205998132,Chai Wan Kok Cooked Food M
5255,205999780,D West Rail Tsuen Wa
5256,206042835,Kai Tin Car Park
5257,206049070,Lam Tin Estate Refuse C
5258,206058386,Mai Ning Building
5259,206058389,Kwai Lok Building
5260,206058390,Kwai Chung Fire Station
5261,206058391,Hang King Garden
5262,206058392,Yuet Bor Building
5263,206058393,Wing Fong Street Market
5264,206058396,Kwai Fong Community Centre
5265,206058397,Mai Fung Building
5266,206061164,Kwai Cheung Building
5267,206061165,Foon Tak Building
5268,206061166,Yuet Loong Building
5269,206061168,Victory Court
5270,206061169,Cheong Hung Mansion
5271,206061170,Fire Services Depart
5272,206061174,Kwai Fook Building
5273,206061177,Ko Fong Building
5274,206061594,Hip Tak Building
5275,206061595,Lung Tang Building
5276,206061596,Shing Wah Building
5277,206061597,Kwai Fung Building
5278,206062297,Southern Building
5279,206062298,King Po Mansion
5280,206062299,Kwai Fong Commercial Centre
5281,206062301,Win Fong Heights
5282,206064994,Fung Yat Social Service
5283,206286619,Eastern Harbour C
5284,206286623,New Cha Kwo Ling Ventilati
5285,206303055,Tai Ho Road Public Toilet
5286,206327818,LOHAS Park Toilet
5287,206377332,Silver Plaza
5288,206387387,Tseung Kwan O Sports Centre
5289,206479653,Richland Garden Commercial Complex
5290,206479655,Tuen Mun Salt Water Pumpin
5291,206481655,KO Gateway (瑗跨考 West Wing)
5292,206481656,KO Gateway (鏉辩考 East Wing)
5293,207402920,Full Yau Court
5294,207402921,Full Yau Court
5295,207402923,Kam Yuen Building
5296,207402924,Kin Wai Building
5297,207402927,Kui Fat Building
5298,207402928,Luen Fat House
5299,207402929,Mariana Building
5300,207402930,Opulence Height
5301,207402931,Prosper Centre
5302,207402932,Sun Ga Building
5303,207402934,Tung Yick Market
5304,207402935,Wah Ting Court
5305,207402937,Yam On Lau
5306,207402938,Yan Ting Court
5307,207402939,Yan Yee Building
5308,207402942,Yuen Long Chamber of Commerce
5309,207402943,Yuen Long Landmark
5310,207402945,Yuen Long Trade Centre
5311,207442732,Yee Lai Court
5312,207442733,Yee King Court
5313,207442734,Hoi Ning Court
5314,207442735,Mei Chun Court
5315,207442736,Hoi Ngar Court
5316,207442737,Hoi Yat Court
5317,207442738,Hoi Fai Court
5318,207442740,Hoi Wan Court
5319,207442741,Yee Mei Court
5320,207442742,Mei Wah Court
5321,207442743,Hoi Sing Court
5322,207442744,Yee Ngar Court
5323,207442745,Mei Hin Court
5324,207444235,Mei Ka Court
5325,207470831,Ma Wan Marine Tra
5326,207494324,Block 1
5327,207494327,Block 1
5328,207494333,Block 2
5329,207494335,Block 2
5330,207494338,Block A
5331,207494339,Block B
5332,207494340,Chinese Rhenish Church
5333,207494341,Club House
5334,207494344,Dai Nam Building
5335,207494349,Kai Cheong Mansion
5336,207494354,Sheung On Building
5337,207494359,Ting Kok Building
5338,207500251,Block A
5339,207500252,Block B
5340,207500254,Block C
5341,207589228,Cape Collinson Lighthouse
5342,207590241,Tower 1
5343,207590242,Tower 2
5344,207663798,Block 1
5345,207663799,Block 2
5346,208431919,Fou Wah Centre
5347,208562519,Tuen Mun Town Hall
5348,208562525,Tuen Mun Law Courts
5349,208562529,Tuen Mun Public Library
5350,208562532,Tuen Mun Government Offices
5351,208655076,Po Chak House
5352,208655077,Po Hong House
5353,208655078,Po On Road Municipal Servi
5354,208655079,Po Fook House
5355,208685608,lub Mirage
5356,208697427,Im
5357,208697428,Cheung Sha Wan Jockey C
5358,208701491,Sham Shui Po C
5359,208701496,KH Kei Oi Church
5360,208701499,San Wui Commercial Society Bu
5361,208701507,Cheung Sha Wan Community C
5362,208849570,Tao Tak House
5363,208849571,Shun Yee House
5364,208849572,Lim Kit House
5365,208849573,Chung Hou House
5366,208849574,Lei Cheng Uk Arcade
5367,208849575,Lai Yeung House
5368,208849576,Yan Oi House
5369,208849577,Wo Ping House
5370,208849578,Wo Muk House
5371,208971150,Grand Regentville
5372,208971156,Luen Wo Market
5373,209027760,Li Cheng Uk Government Pri
5374,209027761,Hau Lim House
5375,209027762,So Uk Bus Terminus
5376,209027764,Hau Chi House
5377,209040202,Wah Kwai Community Hall
5378,209040203,Wah Yin House
5379,209040204,Wah Kwai Shopping Centre
5380,209040205,Wah Oi House
5381,209040206,Wah Hau House
5382,209040208,Wah Lim House
5383,209040209,Wah Lai House
5384,209040210,Wah Sin House
5385,209128559,Block 1
5386,209128560,Block 3
5387,209128561,Wind Tower
5388,209128562,Block 2
5389,209128563,Marina Habitat
5390,209128564,Ap Lei Chau Municipal Serv
5391,209128565,Ap Lei Chau Shui Yuet Kung
5392,209129651,Hang Yee House
5393,209129653,Cheung Hang Shopping Centre
5394,209129655,Cheung Hang Community Hall
5395,209129662,Hang Lai House
5396,209129664,Cheung Hang Estate Car Park
5397,209129665,Hang Chun House
5398,209129666,Hang Chi House
5399,209129668,Hang Yip House
5400,209144024,Shui Tau Tsuen Aqua Privy
5401,209335393,Lei Ning House
5402,209335394,Ap Lei Chau Estate Market
5403,209335395,Lei Yee House
5404,209335396,Lei Chak House
5405,209336313,Lei Tim House
5406,209336314,Ap Lei Chau Estate M
5407,209336315,Ap Lei Chau Community Hall
5408,209338543,Ap Lei Chau Fire Station
5409,209338545,Lei Moon House
